"sigla_tribunal","procedimento","ramo_justica","sigla_grau","uf_oj","municipio_oj","id_ultimo_oj","nome","mesano_cnm1","mesano_sent","casos_novos_2026","julgados_2026","prim_sent2026","suspensos_2026","dessobrestados_2026","cumprimento_meta1","distm2_a","julgm2_a","suspm2_a","cumprimento_meta2a","distm2_ant","julgm2_ant","suspm2_ant","desom2_ant","cumprimento_meta2ant","distm4_a","julgm4_a","suspm4_a","cumprimento_meta4a","distm4_b","julgm4_b","suspm4_b","cumprimento_meta4b"
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Jul 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Jun 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Jun 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Jun 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Mai 2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Mai 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Mar 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Mar 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Out 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Set 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ALHANDRA",14304,"73ª ZONA ELEITORAL - ALHANDRA/PB","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Abr 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Dez 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Fev 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Fev 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Jul 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Jun 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Jun 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","ARARUNA",14251,"20ª ZONA ELEITORAL - ARARUNA/PB","Dez 2025","Nov 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Dez 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Fev 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Jan 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Jul 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Jul 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Jun 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Mai 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Mar 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Nov 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","AREIA",14242,"11ª ZONA ELEITORAL - AREIA/PB","Dez 2025","Set 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Abr 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Dez 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Dez 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Fev 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Jan 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Jul 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Jun 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Jun 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Mai 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Mar 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Mar 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Nov 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Out 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Out 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Out 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BANANEIRAS",14245,"14ª ZONA ELEITORAL - BANANEIRAS/PB","Dez 2025","Set 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Abr 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Ago 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Ago 2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Dez 2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Dez 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Fev 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Mai 2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Mar 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Nov 2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Nov 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Out 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Set 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BAYEUX",14292,"61ª ZONA ELEITORAL - BAYEUX/PB","Dez 2025","Set 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Abr 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Ago 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Ago 2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Jan 2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Jul 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Jul 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Jun 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Mar 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","NA NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRE-PB","Conhecimento criminal","Justiça Eleitoral","G1","PB","BOQUEIRÃO",14293,"62ª ZONA ELEITORAL - BOQUEIRÃO/PB","Dez 2025","Nov 2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
